Date, Open, High, Low, Close
12/05/13, 15886.50, 15896.19, 15809.37, 15821.51
12/04/13, 15910.51, 15960.36, 15791.29, 15889.77
12/03/13, 16004.72, 16004.72, 15859.68, 15914.62
12/02/13, 16087.12, 16098.00, 15986.23, 16008.77
11/29/13, 16105.16, 16174.51, 16074.14, 16086.41
11/27/13, 16073.37, 16107.99, 16057.34, 16097.33
11/26/13, 16070.93, 16120.25, 16070.93, 16072.80
11/25/13, 16072.09, 16109.63, 16055.46, 16072.54
11/22/13, 16008.71, 16068.78, 15976.27, 16064.77
11/21/13, 15908.07, 16016.04, 15908.07, 16009.99
11/20/13, 15971.20, 16016.85, 15865.37, 15900.82
11/19/13, 15974.06, 16025.85, 15943.78, 15967.03
11/18/13, 15962.72, 16030.28, 15942.17, 15976.02
11/15/13, 15876.16, 15962.98, 15875.90, 15961.70
11/14/13, 15806.22, 15884.99, 15798.74, 15876.22
11/13/13, 15739.50, 15822.98, 15672.00, 15821.63
11/12/13, 15773.15, 15793.38, 15708.29, 15750.67
11/11/13, 15759.28, 15791.45, 15737.22, 15783.10
11/08/13, 15591.54, 15764.29, 15579.35, 15761.78
11/07/13, 15751.31, 15797.68, 15586.33, 15593.98
11/06/13, 15628.72, 15750.29, 15628.72, 15746.88
11/05/13, 15631.22, 15651.89, 15522.18, 15618.22
11/04/13, 15621.20, 15658.90, 15588.48, 15639.12
11/01/13, 15558.01, 15649.40, 15543.25, 15615.55
10/31/13, 15619.92, 15651.86, 15544.69, 15545.75
10/30/13, 15680.74, 15721.00, 15574.52, 15618.76
10/29/13, 15572.21, 15683.08, 15572.21, 15680.35
10/28/13, 15569.19, 15599.09, 15533.48, 15568.93
10/25/13, 15523.72, 15570.60, 15512.96, 15570.28
10/24/13, 15414.87, 15528.63, 15414.13, 15509.21
10/23/13, 15465.34, 15465.66, 15366.19, 15413.33
10/22/13, 15394.22, 15518.10, 15394.22, 15467.66
10/21/13, 15401.32, 15410.18, 15362.66, 15392.20
10/18/13, 15371.71, 15412.97, 15321.81, 15399.65
10/17/13, 15369.46, 15376.11, 15229.02, 15371.65
10/16/13, 15170.70, 15374.15, 15170.70, 15373.83
10/15/13, 15300.30, 15301.91, 15161.33, 15168.01
10/14/13, 15231.33, 15309.48, 15136.38, 15301.26
10/11/13, 15126.52, 15237.30, 15100.13, 15237.11
10/10/13, 14806.39, 15126.07, 14806.39, 15126.07
10/09/13, 14778.19, 14852.50, 14719.43, 14802.98
10/08/13, 14938.04, 14938.04, 14773.47, 14776.53
10/07/13, 15069.30, 15069.30, 14920.83, 14936.24
10/04/13, 14994.68, 15083.99, 14972.33, 15072.58
10/03/13, 15127.23, 15127.23, 14947.03, 14996.48
10/02/13, 15182.65, 15182.65, 15044.71, 15133.14
10/01/13, 15132.49, 15208.40, 15110.34, 15191.70
09/30/13, 15249.82, 15249.82, 15086.71, 15129.67
